t,x,y,z,q0,q1,q2,q3
45.271,-39.94364,56.87829,0,0,0,-0.79579,0.60557
45.381,-40.06977,56.39869,0,0,0,-0.78527,0.61915
45.47,-40.28887,55.38596,0,0,0,-0.77329,0.63405
45.57,-40.42433,54.6148,0,0,0,-0.76036,0.64951
45.67,-40.53721,53.83001,0,0,0,-0.74429,0.66786
45.77,-40.61926,53.03113,0,0,0,-0.73743,0.67543
45.871,-40.67213,52.21246,0,0,0,-0.71872,0.6953
45.973,-40.68443,51.38529,0,0,0,-0.68875,0.725
46.075,-40.5873,50.58172,0,0,0,-0.61948,0.78501
46.181,-40.48627,50.20134,0,0,0,-0.57675,0.81692
46.281,-40.14877,49.43098,0,0,0,-0.49898,0.86661
46.375,-39.55904,48.61906,0,0,0,-0.3914,0.92022
46.481,-39.24576,48.3154,0,0,0,-0.34378,0.93905
46.575,-38.48978,47.74212,0,0,0,-0.26486,0.96429
46.675,-37.90316,47.39304,0,0,0,-0.26553,0.9641
46.775,-37.32678,47.04583,0,0,0,-0.27178,0.96236
46.875,-36.75562,46.68932,0,0,0,-0.28383,0.95887
46.977,-36.17713,46.31505,0,0,0,-0.30858,0.9512
47.077,-35.6258,45.9174,0,0,0,-0.32395,0.94607
47.181,-35.30939,45.66646,0,0,0,-0.34062,0.9402
47.277,-34.58055,45.01075,0,0,0,-0.38216,0.92409
47.381,-34.33137,44.75824,0,0,0,-0.39616,0.91818
47.477,-33.59026,43.96798,0,0,0,-0.41557,0.90956
47.577,-33.11125,43.406,0,0,0,-0.42437,0.90549
47.681,-32.82983,43.06235,0,0,0,-0.43484,0.90051
47.778,-32.16921,42.20239,0,0,0,-0.44067,0.89767
47.878,-31.69391,41.58804,0,0,0,-0.44051,0.89775
47.978,-31.20435,40.96579,0,0,0,-0.44154,0.89724
48.078,-30.69209,40.34214,0,0,0,-0.41722,0.90881
48.178,-30.14015,39.73299,0,0,0,-0.38385,0.9234
48.278,-29.52201,39.15269,0,0,0,-0.34849,0.93731
48.378,-28.85732,38.61088,0,0,0,-0.31557,0.9489
48.481,-28.50827,38.35463,0,0,0,-0.29829,0.95447
48.581,-27.71554,37.83156,0,0,0,-0.27967,0.9601
48.681,-26.94715,37.37427,0,0,0,-0.25209,0.9677
48.781,-26.15773,36.93682,0,0,0,-0.25015,0.96821
48.881,-25.34497,36.49758,0,0,0,-0.24328,0.96996
48.981,-24.52675,36.06294,0,0,0,-0.24098,0.97053
49.081,-23.69754,35.62467,0,0,0,-0.25302,0.96746
49.181,-22.88025,35.13572,0,0,0,-0.28295,0.95913
49.281,-22.07129,34.57714,0,0,0,-0.31062,0.95054
49.381,-21.29387,33.98862,0,0,0,-0.33365,0.9427
49.481,-20.55424,33.34376,0,0,0,-0.37635,0.92648
49.581,-19.84609,32.64724,0,0,0,-0.40256,0.91539
49.681,-19.16274,31.88196,0,0,0,-0.41991,0.90757
49.781,-18.52173,31.09327,0,0,0,-0.44761,0.89423
49.881,-17.93489,30.2713,0,0,0,-0.46317,0.88627
49.981,-17.36856,29.43119,0,0,0,-0.48204,0.87615
50.081,-16.85773,28.58588,0,0,0,-0.50324,0.86415
50.181,-16.39276,27.74478,0,0,0,-0.51922,0.85464
50.281,-15.97097,26.90744,0,0,0,-0.53674,0.84375
50.381,-15.58739,26.06592,0,0,0,-0.54942,0.83554
50.481,-15.23467,25.22067,0,0,0,-0.56521,0.82495
50.581,-14.91839,24.36978,0,0,0,-0.58387,0.81185
50.681,-14.65611,23.50379,0,0,0,-0.60319,0.7976
50.781,-14.41583,22.63307,0,0,0,-0.61369,0.78955
50.881,-14.20794,21.72491,0,0,0,-0.6353,0.77227
50.981,-14.0512,20.81926,0,0,0,-0.65354,0.75689
51.081,-13.93489,19.90812,0,0,0,-0.67621,0.73671
51.181,-13.86385,18.98682,0,0,0,-0.68865,0.72509
51.281,-13.83429,18.0578,0,0,0,-0.70526,0.70895
51.381,-13.85913,17.11278,0,0,0,-0.72809,0.68548
51.481,-13.9304,16.17543,0,0,0,-0.72758,0.68602
51.581,-13.98232,15.20969,0,0,0,-0.71639,0.6977
51.681,-14.01468,14.23658,0,0,0,-0.71674,0.69734
51.781,-14.04023,13.25557,0,0,0,-0.71302,0.70114
51.881,-14.04708,12.25063,0,0,0,-0.70524,0.70896
51.981,-14.04011,11.19465,0,0,0,-0.69962,0.71452
52.081,-13.99944,10.1804,0,0,0,-0.68167,0.73166
52.181,-13.92583,9.15917,0,0,0,-0.67904,0.7341
52.281,-13.82691,8.13799,0,0,0,-0.66917,0.74311
52.381,-13.69421,7.1284,0,0,0,-0.64947,0.76039
52.481,-13.51183,6.14018,0,0,0,-0.61165,0.79113
52.581,-13.25301,5.20609,0,0,0,-0.57745,0.81642
52.681,-12.88843,4.33678,0,0,0,-0.51167,0.85918
52.781,-12.41185,3.55788,0,0,0,-0.44071,0.89765
52.881,-11.84448,2.90098,0,0,0,-0.35124,0.93629
52.981,-11.29582,2.47853,0,0,0,-0.28176,0.95949
53.081,-10.58639,2.04531,0,0,0,-0.22842,0.97356
53.181,-9.82272,1.71964,0,0,0,-0.13696,0.99058
53.281,-9.05733,1.53327,0,0,0,-0.08127,0.99669
53.381,-8.28064,1.43918,0,0,0,-0.03597,0.99935
53.481,-7.52285,1.41376,0,0,0,0.00281,1
53.581,-6.77909,1.4216,0,0,0,0.0265,0.99965
53.681,-6.04291,1.46669,0,0,0,0.03126,0.99951
53.781,-5.31029,1.51006,0,0,0,0.03235,0.99948
53.881,-4.57422,1.55643,0,0,0,0.02508,0.99969
53.981,-3.8271,1.57983,0,0,0,0.00168,1
54.081,-3.07272,1.56869,0,0,0,-0.02255,0.99975
54.181,-2.31345,1.53388,0,0,0,-0.02901,0.99958
54.281,-1.54531,1.48191,0,0,0,-0.03536,0.99937
54.381,-0.77079,1.42713,0,0,0,-0.04134,0.99915
